Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1990-06-01,16.871,19.801333333333332,19.66372222222222,18.47820833333333,18.182066666666664,18.406277777777778,18.462023809523807,17.981666666666666,17.701574074074074,18.780616666666667,-0.1479866675644738,-0.14202408835221086,-0.08697858062537625,-0.0721076811950236,-0.08341055135174297,-0.08617819075192956,-0.06176661414403561,-0.0469209162190013,-0.10168018977012655
1990-07-01,18.637999999999998,19.7175,19.70011111111111,18.609041666666666,18.231333333333332,18.330805555555557,18.461595238095235,18.128812500000002,17.62181481481481,18.63576666666667,-0.0547483200202867,-0.05391396551626895,0.0015561431830852044,0.022305920210626374,0.01675837122997244,0.00955522855038845,0.028087195451990905,0.05766631847310475,0.00011984123719063408
1990-08-01,27.174,20.438499999999998,20.21944444444444,19.094458333333332,18.5783,18.52247222222222,18.686547619047616,18.380520833333335,17.839074074074073,18.626083333333334,0.32954962448320585,0.3439538398131613,0.4231354210536653,0.4626741951631743,0.46708277782693414,0.4542012015264357,0.4784129484905327,0.5232853390912583,0.4589218524202171
1990-09-01,33.687,21.612916666666663,21.010666666666665,19.895291666666665,19.160633333333333,18.91583333333333,19.05278571428571,18.77164583333333,18.229240740740735,18.71605,0.5586512694954793,0.6033284680797055,0.6932146843788417,0.7581360393445588,0.7808890259482797,0.7680879061554554,0.7945682706297953,0.8479650622372078,0.7998990171537262
1990-10-01,35.922,22.932166666666664,21.837444444444444,20.817125,19.7622,19.362333333333332,19.464190476190474,19.210604166666666,18.656555555555553,18.82245,0.5664459674547397,0.644972702341035,0.7255985156451717,0.817712602847861,0.8552516053505947,0.8455429751338234,0.869904750956774,0.9254358015353557,0.9084656885793293
1990-11-01,32.3,23.972166666666663,22.519,21.580583333333333,20.2576,19.733999999999998,19.77097619047619,19.56670833333333,18.968703703703703,18.84723333333333,0.3473959383451643,0.4343443314534393,0.4967157977657384,0.5944633125345548,0.6367690280733759,0.6337079003493575,0.650763094627141,0.7028048149485995,0.7137793876024244
1990-12-01,27.337,24.492916666666662,22.926333333333332,22.041875,20.617833333333333,20.014444444444443,19.944857142857146,19.8013125,19.225518518518516,18.84905,0.11611860571934081,0.1923843033484058,0.2402302435704766,0.3258910166765017,0.3658635429967247,0.3706290200123195,0.38056505092781084,0.4219122347034903,0.45031181942856546
1991-01-01,24.959,24.686083333333332,23.22161111111111,22.332541666666668,20.9332,20.23108333333333,20.03066666666667,19.932625,19.473370370370368,18.882616666666667,0.011055486728352364,0.07481775836206224,0.11760678083738037,0.1923165115701374,0.233695674560186,0.24603940624375942,0.25216824176444386,0.28169903438884264,0.32179773813127943
1991-02-01,20.523000000000003,24.554,23.332777777777775,22.444916666666668,21.09983333333333,20.335472222222222,20.036595238095238,19.990895833333333,19.573944444444443,18.9673,-0.16416877087236278,-0.12042191480749516,-0.08562814891270842,-0.027338288612074,0.009221707552620993,0.024275819126194267,0.026617324761375925,0.04848565695326294,0.08202010829163885
1991-03-01,19.86,24.5075,23.347555555555555,22.462208333333333,21.279599999999995,20.436666666666667,20.044547619047616,20.023291666666665,19.665555555555557,19.088,-0.1896358257676222,-0.14937561867052465,-0.11584828591727217,-0.06671178029662192,-0.028217256564997618,-0.00920687373718766,-0.008155086056030545,0.009887564269167669,0.04044425817267385
1991-04-01,20.823,24.694249999999997,23.38822222222222,22.453166666666668,21.513766666666665,20.518555555555558,20.067761904761902,20.068708333333333,19.77612962962963,19.220933333333335,-0.1567672636342467,-0.10968008589318444,-0.07260297359689431,-0.032108123015805304,0.014837518343829598,0.037634395844555406,0.037585461612086826,0.05293605927834814,0.08335009746318245
1991-05-01,21.24,24.944499999999998,23.46711111111111,22.5035,21.755866666666666,20.624166666666667,20.122999999999998,20.106729166666664,19.887851851851853,19.317533333333333,-0.14850969151516366,-0.09490350561542393,-0.05614682160552806,-0.023711611887061924,0.02985979231484089,0.05550862197485469,0.056362764124365555,0.06798864745275347,0.09951926229366749
1991-06-01,20.195,25.2215,23.417499999999997,22.511416666666666,21.886833333333332,20.72597222222222,20.19333333333333,20.110083333333332,19.964129629629632,19.429633333333335,-0.1992942529191364,-0.13761076118287593,-0.10289963981239143,-0.07729913722862292,-0.025618688307075754,8.253549026091302e-05,0.004222591486029064,0.011564259231603253,0.039391719521212364
1991-07-01,21.42,25.453333333333333,23.349666666666664,22.585416666666667,22.0014,20.890472222222222,20.294761904761906,20.111437499999997,20.015314814814815,19.593716666666666,-0.15845992666317438,-0.08264215049465357,-0.05160040586661741,-0.026425591098748195,0.0253478127322797,0.055444754686876783,0.06506558767865323,0.07018051917651955,0.09320760141644062
1991-08-01,21.688000000000002,24.996166666666664,23.32633333333333,22.71733333333333,22.130133333333333,21.06169444444444,20.41197619047619,20.14089583333333,20.088685185185184,19.703649999999996,-0.13234695986717943,-0.07023535632118186,-0.04531048245099161,-0.01997879211452247,0.029736712647104473,0.06251348706350052,0.07681406921861945,0.07961271731184606,0.10070976697210957
1991-09-01,21.857,24.01033333333333,23.406277777777774,22.811625,22.21053333333333,21.266972222222222,20.546261904761906,20.189458333333334,20.15446296296296,19.81938333333333,-0.08968360844636333,-0.06619069432939394,-0.041848180478155333,-0.015917372537954874,0.027743854254967584,0.06379448005256422,0.08259467089879817,0.08447444321219191,0.10280928686815863
1991-10-01,23.228,22.9525,23.664388888888887,22.94233333333333,22.283466666666666,21.528916666666667,20.673714285714286,20.259875,20.23937037037037,19.95898333333333,0.012003049776712817,-0.018440741949342386,0.012451508855536543,0.0423871809293588,0.07892098611557327,0.12355233699107221,0.14650263143281983,0.147664160245067,0.16378673262415705
1991-11-01,22.465,22.132916666666667,23.899277777777776,23.052541666666663,22.36456666666667,21.764694444444444,20.79340476190476,20.333729166666664,20.29585185185185,20.079949999999997,0.01500404751595474,-0.06001343601735983,-0.025487066682813204,0.004490734599522669,0.032176218110625134,0.0803906458435196,0.10481455791331942,0.10687642795097711,0.118777686199418
1991-12-01,19.517,21.481250000000003,24.046277777777775,22.98708333333333,22.348300000000002,21.855,20.86452380952381,20.381145833333335,20.286277777777777,20.137299999999996,-0.09144020948501615,-0.1883567103247672,-0.15095796552411675,-0.12668972584044433,-0.10697780828185774,-0.0645844507080828,-0.04239927629191614,-0.03792109061133275,-0.03080353374086878
1992-01-01,18.82,20.96966666666667,24.05638888888889,22.827875,22.320833333333333,21.87825,20.94361904761905,20.415729166666665,20.23933333333333,20.140033333333335,-0.10251315392074273,-0.21767144325254323,-0.17556934230628118,-0.15684151577375394,-0.13978494623655918,-0.10139694781454064,-0.0781617523253618,-0.07012747455449772,-0.06554275812188334
